Time,Demand,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,cloud_cover,hour,dow,month,doy,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,is_holiday,demand_lag_24,demand_lag_48,demand_lag_72,demand_lag_168,demand_roll24_mean,demand_roll24_std,demand_roll168_mean,demand_roll168_std,temperature_2m_lag_24,relative_humidity_2m_lag_24,precipitation_lag_24,temp_squared,temp_hour_sin,temp_hour_cos,humidex_proxy,trend_ratio,lag24_over_lag168
2026-06-18 05:00:00,412.69,27.9,91,0.0,9.7,5,5,3,6,169,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,429.6442105,402.5352632,438.9807018,378.6884483,474.57057227083334,35.77030161643855,445.38941085,45.54681367973486,27.5,92.0,0.0,778.41,26.949330553465003,7.221051358360328,37.0,1.0655183098429368,1.1345585333504349
2026-06-18 06:00:00,410.65,28.1,91,0.0,8.0,27,6,3,6,169,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,423.7338596,400.9412281,443.1107018,380.255,473.86414683333334,36.847325042930095,445.5918010386905,45.32364618990399,28.2,90.0,0.0,789.6100000000001,28.1,1.7206287528020313e-15,37.2,1.0634489811723173,1.114341322533563
2026-06-18 07:00:00,421.09,29.2,88,0.0,9.1,8,7,3,6,169,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,430.1307018,413.1242105,443.3073684,382.3810345,473.31898601666666,37.707993155084694,445.772723657738,45.12148788436402,28.8,87.0,0.0,852.64,28.205034127640793,-7.557516116993602,38.0,1.0617944097900403,1.1248745701063267
2026-06-18 08:00:00,432.34,31.0,81,0.0,10.9,33,8,3,6,169,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,450.4598246,423.5578947,447.5926316,390.4477586,472.94229010833334,38.20014038808891,446.0031341666667,44.894102899256836,30.1,81.0,0.0,961.0,26.8467875173176,-15.499999999999993,39.1,1.060401270479861,1.1537006287734393
2026-06-18 09:00:00,443.38,32.5,76,0.0,11.2,5,9,3,6,169,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,464.7440351,435.9168421,452.2815789,408.2494828,472.1872974166667,38.83754965962252,446.2524927464286,44.699601107252974,31.3,75.0,0.0,1056.25,22.980970388562795,-22.980970388562792,40.1,1.0581168847049442,1.1383824222201808
2026-06-18 10:00:00,436.78,34.0,69,0.0,10.7,9,10,3,6,169,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,466.1310526,458.4817544,474.9914035,431.9835088,471.29712928749996,39.2581266631759,446.46160296785706,44.602821460726766,32.1,72.0,0.0,1156.0,16.999999999999996,-29.444863728670917,40.9,1.0556274630439628,1.0790482578718292
2026-06-18 11:00:00,471.4303448,32.7,72,0.5,9.4,100,11,3,6,169,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,482.3656897,468.2426316,507.3051786,439.5189474,470.0741687625,39.87832602814258,446.4901535107143,44.59503290054152,33.5,68.0,0.0,1069.2900000000002,8.463382774852438,-31.58577451965253,39.900000000000006,1.052820907843872,1.0974855408474706
2026-06-18 12:00:00,490.3205172,30.4,76,10.3,13.8,41,12,3,6,169,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,487.0191228,481.3054386,503.565,464.4231579,469.61852939166664,39.79416362569356,446.680102304762,44.63310753370959,34.0,64.0,0.1,924.16,3.7229262694079534e-15,-30.4,38.0,1.0513531428164091,1.0486538289825449
2026-06-18 13:00:00,511.6825862,31.6,70,0.0,10.9,52,13,3,6,169,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,519.6554386,479.0167857,542.7672222,482.2473684,469.7560874916667,39.86257537879253,446.8342532529762,44.739349169282924,34.6,62.0,0.1,998.5600000000001,-8.178681825239657,-30.52325611073456,38.6,1.0512982925364793,1.0775702941088356
2026-06-18 14:00:00,484.0441379,32.0,72,0.1,9.8,44,14,3,6,169,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,513.7968421,489.7105357,528.7274074,459.4857895,469.42388530833335,39.45983677329151,447.00946288273815,44.936070625951174,34.4,61.0,0.0,1024.0,-15.999999999999991,-27.712812921102042,39.2,1.0501430602409307,1.1181996349856649
2026-06-18 15:00:00,465.7480702,32.8,68,0.1,9.3,36,15,3,6,169,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,512.1821053,477.4258929,524.062037,429.2094737,468.1841893,38.45987106898957,447.15564352797617,45.016772822490516,32.7,67.0,0.6,1075.84,-23.193102422918745,-23.19310242291877,39.599999999999994,1.0470273518323787,1.1933150051063284
2026-06-18 16:00:00,443.9644643,33.0,69,0.0,10.7,25,16,3,6,169,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,513.6829825,463.9823214,497.9162963,402.6491228,466.24943783749995,37.30077423570108,447.37313517380954,45.017814769273826,32.5,70.0,0.3,1089.0,-28.578838324886465,-16.500000000000014,39.9,1.0421936436937742,1.2757583548869462
2026-06-18 17:00:00,432.8703571,32.5,70,0.0,11.2,23,17,3,6,169,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,506.8824561,458.8830357,457.1516667,380.8294737,463.34449957916667,36.142922419128155,447.61905982559523,44.884684602102745,30.1,81.0,1.2,1056.25,-31.39258935439472,-8.41161896583192,39.5,1.035131300619099,1.3309958685059622
2026-06-18 18:00:00,408.4485714,28.1,83,0.0,16.0,100,18,3,6,169,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,483.717193,456.8601786,425.9690741,375.7885965,460.26066212083333,35.416790271093696,447.92882698869045,44.599655293644815,30.2,79.0,0.1,789.6100000000001,-28.1,-5.161886258406094e-15,36.400000000000006,1.0275307914765088,1.2872056190773742
2026-06-18 19:00:00,435.4832143,27.2,85,0.0,14.8,100,19,3,6,169,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,464.7336842,478.5110714,450.4868519,402.6594737,457.12446955416664,36.5633784317317,448.12323160119047,44.353824617049405,30.0,80.0,0.0,739.8399999999999,-26.27318247506266,7.039878026788552,35.7,1.0200865237912657,1.1541605613537562
2026-06-18 20:00:00,439.8028571,26.7,84,0.0,15.1,100,20,3,6,169,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,496.8938596,484.9581481,465.9688889,426.7252632,455.905699975,36.7855412122669,448.3186110095238,44.22446265939729,29.5,79.0,0.0,712.89,-23.12287828104451,13.350000000000003,35.1,1.0169234307458073,1.1644350650200737
2026-06-18 21:00:00,446.3139286,26.3,86,0.0,12.6,100,21,3,6,169,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,511.5403509,480.9592593,480.3409804,425.4210526,453.5269082041666,35.85387838138422,448.39645383035713,44.197728332091565,29.1,84.0,0.0,691.69,-18.596908345206206,18.596908345206195,34.9,1.0114417817758892,1.2024330901671978
2026-06-18 22:00:00,401.0907407,26.2,88,0.0,10.4,98,22,3,6,169,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,525.0537255,483.2318519,472.8560784,433.0252941,450.80914060833334,33.67085629851572,448.5208161875,44.162073185649795,29.2,84.0,0.0,686.4399999999999,-13.100000000000012,22.689865579152286,35.0,1.0051019358260438,1.212524378261256
2026-06-18 23:00:00,398.84,26.2,87,0.0,10.1,98,23,3,6,169,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,0,517.2766,475.8516981,465.0262,427.4492157,445.64401624166663,31.204157777231657,448.3307295601191,44.297689533669285,29.0,84.0,0.0,686.4399999999999,-6.781058981686065,25.307256648773585,34.9,0.9940072960845479,1.2101475005700895
2026-06-19 00:00:00,408.0155172,25.9,85,0.0,10.7,100,0,4,6,170,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,465.5,469.8263158,439.6742105,391.0275862,440.7091579083333,28.643239340019004,448.1604366095238,44.43322834901426,29.1,85.0,0.0,670.81,0.0,25.9,34.4,0.9833736356614569,1.1904530944318323
2026-06-19 01:00:00,403.3158621,25.3,89,0.5,11.3,100,1,4,6,170,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,443.62,462.0942105,436.4861404,389.3593103,438.313971125,28.882528866128965,448.26155524642854,44.32161998455029,28.6,86.0,0.0,640.09,6.548121841093775,24.43792340511343,34.2,0.9778085271757023,1.1393589115878398
2026-06-19 02:00:00,390.0205172,25.2,91,0.1,11.3,100,2,4,6,170,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,429.68,453.4822807,435.6994737,377.1727586,436.6346320458333,29.72017341092827,448.3446299595238,44.223526070990516,28.3,87.0,0.0,635.04,12.599999999999998,21.823840175367856,34.3,0.9738817036467067,1.1392127087727593
2026-06-19 03:00:00,382.8082759,25.3,91,0.0,8.3,100,3,4,6,170,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,431.19,446.1849123,427.0150877,365.0472414,434.9821535958333,31.18989010501195,448.4211047130952,44.11067785502054,28.1,88.0,0.0,640.09,17.889801564019653,17.889801564019653,34.4,0.9700305115526169,1.181189586165162
2026-06-19 04:00:00,371.9136207,25.2,91,0.0,2.7,98,4,4,6,170,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,420.06,435.1301754,415.2564912,358.2113793,432.966248425,32.95900797016572,448.52682515654766,43.930574784871354,28.0,89.0,0.0,635.04,21.823840175367852,12.600000000000003,34.3,0.9653073665636016,1.1726595643635378
2026-06-19 05:00:00,365.5660345,25.0,93,0.2,2.8,83,5,4,6,170,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,412.69,429.6442105,402.5352632,350.0225862,430.9601492875,35.16982305800005,448.6083861172619,43.77433405205383,27.9,91.0,0.0,625.0,24.148145657226706,6.4704761275630185,34.3,0.9606600380734995,1.179038200021162
2026-06-19 06:00:00,361.1308621,25.4,91,0.1,2.9,100,6,4,6,170,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,410.65,423.7338596,400.9412281,347.8456897,428.99665072499994,37.47413165496194,448.70090664285715,43.58071538662181,28.1,91.0,0.0,645.16,25.4,1.5553014349171384e-15,34.5,0.9560859904088832,1.1805522165709905
2026-06-19 07:00:00,358.4046552,25.9,88,0.0,6.2,100,7,4,6,170,1,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,421.09,430.1307018,413.1242105,351.9146552,426.9333533125,39.81813845992624,448.77998505000005,43.40832719025571,29.2,88.0,0.0,670.81,25.017478900886868,-6.703413268155284,34.7,0.951319950832776,1.196568525288287
2026-06-19 08:00:00,363.44,27.2,82,0.0,7.9,70,8,4,6,170,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,432.34,450.4598246,423.5578947,358.1503448,424.32146394583333,42.20264053198238,448.8186160023809,43.32441309558675,31.0,81.0,0.0,739.8399999999999,23.55589098293673,-13.599999999999994,35.4,0.9454185918695992,1.2071466809320797
2026-06-19 09:00:00,385.4022414,28.1,79,0.5,9.2,96,9,4,6,170,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,443.38,464.7440351,435.9168421,406.682931,421.4506306125,43.941117357366764,448.8501020452381,43.25999955153564,32.5,76.0,0.0,789.6100000000001,19.86970055134199,-19.869700551341985,36.0,0.9389562989784581,1.0902350853766223
2026-06-19 10:00:00,362.3210345,28.8,83,0.8,12.4,92,10,4,6,170,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,436.78,466.1310526,458.4817544,365.8207018,419.03489067083336,44.27553609133314,448.7234312738095,43.41508801071457,34.0,69.0,0.0,829.44,14.399999999999999,-24.941531628991836,37.1,0.9338377750439774,1.1939728884966017
2026-06-19 11:00:00,380.9060345,30.6,75,0.1,13.1,70,11,4,6,170,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,471.4303448,482.3656897,468.2426316,376.1508772,415.932433775,45.56791303276327,448.70259992083334,43.45592484542451,32.7,72.0,0.5,936.3600000000001,7.9198627801371435,-29.557330284445488,38.1,0.9269668458537679,1.2533011974057946
2026-06-19 12:00:00,401.667931,30.5,69,0.0,12.5,100,12,4,6,170,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,490.3205172,487.0191228,481.3054386,414.5940351,412.16058751250006,44.50861411216885,448.7309044285715,43.40991040834442,30.4,76.0,10.3,930.25,3.7351727373994275e-15,-30.5,37.4,0.9185027896337088,1.1826521263909038
2026-06-19 13:00:00,420.9701754,30.4,68,0.0,12.0,98,13,4,6,170,1,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,511.6825862,519.6554386,479.0167857,424.3859649,408.46672975416664,41.303245468270475,448.6539633327381,43.482173151424696,31.6,70.0,0.0,924.16,-7.868098971116631,-29.364145119187675,37.2,0.91042710671706,1.2057010092701113
2026-06-19 14:00:00,391.7392982,30.6,67,0.0,11.6,87,14,4,6,170,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,484.0441379,513.7968421,489.7105357,390.3729825,404.68704597083337,35.13761448313516,448.63363125238095,43.494385604050926,32.0,72.0,0.1,936.3600000000001,-15.299999999999992,-26.500377355803828,37.300000000000004,0.9020434888956749,1.2399529670319847
2026-06-19 15:00:00,383.2515789,30.4,68,0.0,11.2,45,15,4,6,170,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,465.7480702,512.1821053,477.4258929,378.6430357,400.8410109833333,30.8658270132595,448.6417640839286,43.48355285007836,32.8,68.0,0.1,924.16,-21.49604614807103,-21.496046148071056,37.2,0.8934545177750035,1.2300452571086335
2026-06-19 16:00:00,377.7242105,30.5,67,0.0,11.4,51,16,4,6,170,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,443.9644643,513.6829825,463.9823214,374.87125,397.40365717916666,27.760603561714035,448.66919588869047,43.440561804802215,33.0,69.0,0.0,930.25,-26.41377481542537,-15.250000000000014,37.2,0.8857386707639225,1.1843118518691418
2026-06-19 17:00:00,362.1978947,29.6,69,0.0,14.2,5,17,4,6,170,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,432.8703571,506.8824561,458.8830357,365.72625,394.64364660416663,26.177922654339522,448.6861777964286,43.41208806393364,32.5,70.0,0.0,876.1600000000001,-28.591404458156422,-7.661043735034611,36.5,0.8795538310146443,1.1835911616953938
2026-06-19 18:00:00,348.8452632,29.6,74,0.0,10.5,97,18,4,6,170,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,408.4485714,483.717193,456.8601786,351.56625,391.6989606708333,25.660713339243436,448.6651756815476,43.45329708016335,28.1,83.0,0.0,876.1600000000001,-29.6,-5.437431788214248e-15,37.0,0.8730317882947357,1.1617968772599758
2026-06-19 19:00:00,380.8812281,28.5,77,0.0,10.0,24,19,4,6,170,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,435.4832143,464.7336842,478.5110714,399.6784211,389.2154894958333,26.826923236949465,448.6489793315476,43.49019691460842,27.2,85.0,0.0,812.25,-27.52888604923845,7.376342785421828,36.2,0.8675278612596743,1.0895840038135098
2026-06-19 20:00:00,413.8591228,27.9,80,0.0,9.1,18,20,4,6,170,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,439.8028571,496.8938596,484.9581481,431.9317544,386.94040673750004,24.984570156131465,448.5370912779762,43.64085779749249,26.7,84.0,0.0,778.41,-24.162108765585835,13.950000000000003,35.9,0.8626720381920383,1.0182230239379686
2026-06-19 21:00:00,430.2342105,27.5,82,0.0,9.3,72,21,4,6,170,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,446.3139286,511.5403509,480.9592593,445.5143636,385.8594178083334,23.08716458946061,448.4295160898809,43.704263792008526,26.3,86.0,0.0,756.25,-19.44543648263006,19.44543648263005,35.7,0.8604683767760588,1.0017947008341976
2026-06-19 22:00:00,422.7244643,27.3,86,0.0,9.0,70,22,4,6,170,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,401.0907407,525.0537255,483.2318519,439.4202,385.1894295541667,21.430368548709453,448.33856279761903,43.726261155361215,26.2,88.0,0.0,745.2900000000001,-13.650000000000013,23.642493523315167,35.9,0.8591485576226062,0.9127726506428243
2026-06-19 23:00:00,425.7761818,27.0,90,0.0,9.3,75,23,4,6,170,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825,0,398.84,517.2766,475.8516981,449.0742857,386.09083470416675,22.55382200177506,448.2391834184524,43.76560685719998,26.2,87.0,0.0,729.0,-6.988114217768082,26.07999730980484,36.0,0.8613500313820909,0.888138138166391
2026-06-20 00:00:00,431.9918966,27.0,89,0.0,8.0,88,0,5,6,171,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,408.0155172,465.5,469.8263158,423.4775862,387.21317561250004,23.84886869803079,448.1005042285714,43.799843563374594,25.9,85.0,0.0,729.0,0.0,27.0,35.9,0.8641212673462796,0.9634878692429837
2026-06-20 01:00:00,423.4165517,26.5,92,0.0,6.2,90,1,5,6,171,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,403.3158621,443.62,462.0942105,413.6001724,388.2121914208333,25.220867855419275,448.15118464761906,43.776101476484904,25.3,89.0,0.5,702.25,6.858704695216799,25.59703439666031,35.7,0.8662527395215618,0.9751346566411634
2026-06-20 02:00:00,412.0743103,26.0,94,0.0,5.0,94,2,5,6,171,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,390.0205172,429.68,453.4822807,404.0584483,389.0497201541666,26.063894102706023,448.2096154767857,43.736240959838874,25.2,91.0,0.1,676.0,12.999999999999998,22.516660498395407,35.4,0.868008419989635,0.9652576721039692
2026-06-20 03:00:00,397.3344828,25.9,95,0.0,6.7,95,3,5,6,171,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,382.8082759,431.19,446.1849123,393.3163793,389.9686282,26.484971242846413,448.2573289410714,43.692136578127744,25.3,91.0,0.0,670.81,18.314065632731577,18.31406563273158,35.4,0.8699659838718797,0.9732833313001059
2026-06-20 04:00:00,385.4225862,25.8,94,0.0,7.5,90,4,5,6,171,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,371.9136207,420.06,435.1301754,380.3668966,390.57388682083337,26.480204416708307,448.28124622380955,43.662971582813405,25.2,91.0,0.0,665.64,22.343455417638516,12.900000000000004,35.2,0.8712697444091491,0.9777759947683102
2026-06-20 05:00:00,380.5601724,25.6,93,0.0,8.6,94,5,5,6,171,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,365.5660345,412.69,429.6442105,371.5982759,391.1367603833333,26.20849076134634,448.31133961428577,43.61760204177483,25.0,93.0,0.2,655.3600000000001,24.72770115300015,6.625767554624531,34.900000000000006,0.8724668011294475,0.983766766986768
2026-06-20 06:00:00,376.2267241,26.5,90,0.0,5.9,73,6,5,6,171,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,361.1308621,410.65,423.7338596,366.1763793,391.7615161291667,25.74708868394549,448.36468423630953,43.52860909039718,25.4,91.0,0.1,702.25,26.5,1.622657008870243e-15,35.5,0.8737564083497034,0.9862210740910016
2026-06-20 07:00:00,383.4491379,26.8,90,0.6,7.5,30,7,5,6,171,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,358.4046552,421.09,430.1307018,383.8356897,392.3905103791667,25.143576263058947,448.4245077172619,43.4217525123881,25.9,88.0,0.0,718.24,25.886812144547033,-6.936350408747553,35.8,0.8750425180297562,0.9337449977101491
2026-06-20 08:00:00,392.8382759,28.0,86,0.2,8.2,6,8,5,6,171,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,363.44,432.34,450.4598246,398.5958621,393.43403049166665,24.172713862464267,448.4222068136905,43.42520564996464,27.2,82.0,0.0,784.0,24.248711305964285,-13.999999999999993,36.6,0.8773741008217504,0.9118007349228827
2026-06-20 09:00:00,398.6060345,29.8,80,0.0,9.8,15,9,5,6,171,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,385.4022414,443.38,464.7440351,415.65,394.6589586541666,23.316410043498276,448.38793546726185,43.46701609617284,28.1,79.0,0.5,888.0400000000001,21.071782079359117,-21.071782079359114,37.8,0.8801730096571294,0.9272278152291592
2026-06-20 10:00:00,464.1977586,31.4,74,0.0,10.3,10,10,5,6,171,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,362.3210345,436.78,466.1310526,436.5694828,395.20911670000004,23.244160462249248,448.2864832916667,43.563666991030466,28.8,83.0,0.8,985.9599999999999,15.699999999999998,-27.193197678831375,38.8,0.8815994490801251,0.8299275345042509
2026-06-20 11:00:00,452.825,32.5,70,0.0,11.0,20,11,5,6,171,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,380.9060345,471.4303448,482.3656897,475.3467241,399.4539802041666,26.10351206674981,448.45093731428574,43.571318207395144,30.6,75.0,0.1,1056.25,8.411618965831932,-31.392589354394715,39.5,0.8907417667503261,0.8013225193067024
2026-06-20 12:00:00,485.9158621,33.0,66,0.1,11.7,15,12,5,6,171,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,401.667931,490.3205172,487.0191228,505.3553448,402.4506037666667,27.94479983407513,448.31687943273806,43.522690861305115,30.5,69.0,0.0,1089.0,4.0413344371862654e-15,-33.0,39.6,0.8976922846980318,0.794822762108046
2026-06-20 13:00:00,510.4618966,33.4,65,0.1,10.8,21,13,5,6,171,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,420.9701754,511.6825862,519.6554386,533.7668966,405.9609342291667,32.72485490828901,448.2011682261905,43.395794320646864,30.4,68.0,0.0,1115.56,-8.644556106424194,-32.26192259805488,39.9,0.9057560823319704,0.7886779380315734
2026-06-20 14:00:00,484.3594828,33.3,65,0.2,11.7,34,14,5,6,171,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,391.7392982,484.0441379,513.7968421,509.3124138,409.6897559458334,39.00532076531085,448.0624479880953,43.157227568145245,30.6,67.0,0.0,1108.8899999999999,-16.649999999999988,-28.83864594602181,39.8,0.9143586073446587,0.7691532497258758
2026-06-20 15:00:00,467.5343103,32.5,70,0.2,9.7,62,15,5,6,171,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,0,383.2515789,465.7480702,512.1821053,507.1151724,413.5489303041666,41.644696847951046,447.9139186369048,42.987774396280095,30.4,68.0,0.0,1056.25,-22.98097038856278,-22.980970388562806,39.5,0.9232776948809317,0.7557485947150888
